"date","dayno","seasnum","ht","at","hsc","asc"
20070825,6174,15,"chelsea","portsmouth",1,0
20070825,6174,15,"derby","birmingham",1,2
20070825,6174,15,"everton","blackburn",1,1
20070825,6174,15,"sunderland","liverpool",0,2
20070825,6174,15,"westham","wigan",1,1
20070826,6175,15,"manchesteru","tottenham",1,0
20070826,6175,15,"middlesbrough","newcastle",2,2
20070901,6181,15,"bolton","everton",1,2
20070901,6181,15,"fulham","tottenham",3,3
20070901,6181,15,"liverpool","derby",6,0
20070901,6181,15,"manchesteru","sunderland",1,0
20070901,6181,15,"middlesbrough","birmingham",2,0
20070901,6181,15,"newcastle","wigan",1,0
20070901,6181,15,"reading","westham",0,3
20070902,6182,15,"arsenal","portsmouth",3,1
20070902,6182,15,"astonvilla","chelsea",2,0
20070902,6182,15,"blackburn","manchesterc",1,0
20070915,6195,15,"birmingham","bolton",1,0
20070915,6195,15,"chelsea","blackburn",0,0
20070915,6195,15,"everton","manchesteru",0,1
20070915,6195,15,"portsmouth","liverpool",0,0
20070915,6195,15,"sunderland","reading",2,1
20070915,6195,15,"tottenham","arsenal",1,3
20070915,6195,15,"westham","middlesbrough",3,0
20070915,6195,15,"wigan","fulham",1,1
20070916,6196,15,"manchesterc","astonvilla",1,0
20070917,6197,15,"derby","newcastle",1,0
20070922,6202,15,"arsenal","derby",5,0
20070922,6202,15,"fulham","manchesterc",3,3
20070922,6202,15,"liverpool","birmingham",0,0
20070922,6202,15,"middlesbrough","sunderland",2,2
20070922,6202,15,"reading","wigan",2,1
20070923,6203,15,"astonvilla","everton",2,0
20070923,6203,15,"blackburn","portsmouth",0,1
20070923,6203,15,"bolton","tottenham",1,1
20070923,6203,15,"manchesteru","chelsea",2,0
20070923,6203,15,"newcastle","westham",3,1
20070929,6209,15,"birmingham","manchesteru",0,1
20070929,6209,15,"chelsea","fulham",0,0
20070929,6209,15,"derby","bolton",1,1
20070929,6209,15,"manchesterc","newcastle",3,1
20070929,6209,15,"portsmouth","reading",7,4
20070929,6209,15,"sunderland","blackburn",1,2
20070929,6209,15,"westham","arsenal",0,1
20070929,6209,15,"wigan","liverpool",0,1
20070930,6210,15,"everton","middlesbrough",2,0
20071001,6211,15,"tottenham","astonvilla",4,4
20071006,6216,15,"astonvilla","westham",1,0
20071006,6216,15,"manchesteru","wigan",4,0
20071007,6217,15,"arsenal","sunderland",3,2
20071007,6217,15,"blackburn","birmingham",2,1
20071007,6217,15,"bolton","chelsea",0,1
20071007,6217,15,"fulham","portsmouth",0,2
20071007,6217,15,"liverpool","tottenham",2,2
20071007,6217,15,"manchesterc","middlesbrough",3,1
20071007,6217,15,"newcastle","everton",3,2
20071007,6217,15,"reading","derby",1,0
20071020,6230,15,"arsenal","bolton",2,0
20071020,6230,15,"astonvilla","manchesteru",1,4
20071020,6230,15,"blackburn","reading",4,2
20071020,6230,15,"everton","liverpool",1,2
20071020,6230,15,"fulham","derby",0,0
20071020,6230,15,"manchesterc","birmingham",1,0
20071020,6230,15,"middlesbrough","chelsea",0,2
20071020,6230,15,"wigan","portsmouth",0,2
20071021,6231,15,"westham","sunderland",3,1
20071022,6232,15,"newcastle","tottenham",3,1
20071027,6237,15,"birmingham","wigan",3,2
20071027,6237,15,"chelsea","manchesterc",6,0
20071027,6237,15,"manchesteru","middlesbrough",4,1
20071027,6237,15,"portsmouth","westham",0,0
20071027,6237,15,"reading","newcastle",2,1
20071027,6237,15,"sunderland","fulham",1,1
20071028,6238,15,"bolton","astonvilla",1,1
20071028,6238,15,"derby","everton",0,2
20071028,6238,15,"liverpool","arsenal",1,1
20071028,6238,15,"tottenham","blackburn",1,2
20071103,6244,15,"arsenal","manchesteru",2,2
20071103,6244,15,"astonvilla","derby",2,0
20071103,6244,15,"blackburn","liverpool",0,0
20071103,6244,15,"everton","birmingham",3,1
20071103,6244,15,"fulham","reading",3,1
20071103,6244,15,"middlesbrough","tottenham",1,1
20071103,6244,15,"newcastle","portsmouth",1,4
20071103,6244,15,"wigan","chelsea",0,2
20071104,6245,15,"westham","bolton",1,1
20071105,6246,15,"manchesterc","sunderland",1,0
20071110,6251,15,"derby","westham",0,5
20071110,6251,15,"liverpool","fulham",2,0
20071110,6251,15,"sunderland","newcastle",1,1
20071111,6252,15,"birmingham","astonvilla",1,2
20071111,6252,15,"bolton","middlesbrough",0,0
20071111,6252,15,"chelsea","everton",1,1
20071111,6252,15,"manchesteru","blackburn",2,0
20071111,6252,15,"portsmouth","manchesterc",0,0
20071111,6252,15,"tottenham","wigan",4,0
20071112,6253,15,"reading","arsenal",1,3
20071124,6265,15,"arsenal","wigan",2,0
20071124,6265,15,"birmingham","portsmouth",0,2
20071124,6265,15,"bolton","manchesteru",1,0
20071124,6265,15,"derby","chelsea",0,2
20071124,6265,15,"everton","sunderland",7,1
20071124,6265,15,"manchesterc","reading",2,1
20071124,6265,15,"middlesbrough","astonvilla",0,3
20071124,6265,15,"newcastle","liverpool",0,3
20071125,6266,15,"fulham","blackburn",2,2
20071125,6266,15,"westham","tottenham",1,1
20071128,6269,15,"blackburn","astonvilla",0,4
20071201,6272,15,"astonvilla","arsenal",1,2
20071201,6272,15,"blackburn","newcastle",3,1
20071201,6272,15,"chelsea","westham",1,0
20071201,6272,15,"portsmouth","everton",0,0
20071201,6272,15,"reading","middlesbrough",1,1
20071201,6272,15,"sunderland","derby",1,0
20071201,6272,15,"wigan","manchesterc",1,1
20071202,6273,15,"liverpool","bolton",4,0
20071202,6273,15,"tottenham","birmingham",2,3
20071203,6274,15,"manchesteru","fulham",2,0
20071205,6276,15,"newcastle","arsenal",1,1
20071208,6279,15,"astonvilla","portsmouth",1,3
20071208,6279,15,"chelsea","sunderland",2,0
20071208,6279,15,"everton","fulham",3,0
20071208,6279,15,"manchesteru","derby",4,1
20071208,6279,15,"newcastle","birmingham",2,1
20071208,6279,15,"reading","liverpool",3,1
20071209,6280,15,"blackburn","westham",0,1
20071209,6280,15,"bolton","wigan",4,1
20071209,6280,15,"middlesbrough","arsenal",2,1
20071209,6280,15,"tottenham","manchesterc",2,1
20071215,6286,15,"birmingham","reading",1,1
20071215,6286,15,"derby","middlesbrough",0,1
20071215,6286,15,"fulham","newcastle",0,1
20071215,6286,15,"manchesterc","bolton",4,2
20071215,6286,15,"portsmouth","tottenham",0,1
20071215,6286,15,"sunderland","astonvilla",1,1
20071215,6286,15,"westham","everton",0,2
20071215,6286,15,"wigan","blackburn",5,3
20071216,6287,15,"arsenal","chelsea",1,0
20071216,6287,15,"liverpool","manchesteru",0,1
20071222,6293,15,"arsenal","tottenham",2,1
20071222,6293,15,"astonvilla","manchesterc",1,1
20071222,6293,15,"bolton","birmingham",3,0
20071222,6293,15,"fulham","wigan",1,1
20071222,6293,15,"liverpool","portsmouth",4,1
20071222,6293,15,"middlesbrough","westham",1,2
20071222,6293,15,"reading","sunderland",2,1
20071223,6294,15,"blackburn","chelsea",0,1
20071223,6294,15,"manchesteru","everton",2,1
20071223,6294,15,"newcastle","derby",2,2
20071226,6297,15,"birmingham","middlesbrough",3,0
20071226,6297,15,"chelsea","astonvilla",4,4
20071226,6297,15,"derby","liverpool",1,2
20071226,6297,15,"everton","bolton",2,0
20071226,6297,15,"portsmouth","arsenal",0,0
20071226,6297,15,"sunderland","manchesteru",0,4
20071226,6297,15,"tottenham","fulham",5,1
20071226,6297,15,"westham","reading",1,1
20071226,6297,15,"wigan","newcastle",1,0
20071227,6298,15,"manchesterc","blackburn",2,2
20071229,6300,15,"birmingham","fulham",1,1
20071229,6300,15,"chelsea","newcastle",2,1
20071229,6300,15,"everton","arsenal",1,4
20071229,6300,15,"portsmouth","middlesbrough",0,1
20071229,6300,15,"sunderland","bolton",3,1
20071229,6300,15,"tottenham","reading",6,4
20071229,6300,15,"westham","manchesteru",2,1
20071229,6300,15,"wigan","astonvilla",1,2
20071230,6301,15,"derby","blackburn",1,2
20071230,6301,15,"manchesterc","liverpool",0,0
20080101,6303,15,"arsenal","westham",2,0
20080101,6303,15,"astonvilla","tottenham",2,1
20080101,6303,15,"fulham","chelsea",1,2
20080101,6303,15,"manchesteru","birmingham",1,0
20080101,6303,15,"middlesbrough","everton",0,2
20080101,6303,15,"reading","portsmouth",0,2
20080102,6304,15,"blackburn","sunderland",1,0
20080102,6304,15,"bolton","derby",1,0
20080102,6304,15,"liverpool","wigan",1,1
20080102,6304,15,"newcastle","manchesterc",0,2
20080112,6314,15,"arsenal","birmingham",1,1
20080112,6314,15,"astonvilla","reading",3,1
20080112,6314,15,"chelsea","tottenham",2,0
20080112,6314,15,"derby","wigan",0,1
20080112,6314,15,"everton","manchesterc",1,0
20080112,6314,15,"manchesteru","newcastle",6,0
20080112,6314,15,"middlesbrough","liverpool",1,1
20080112,6314,15,"westham","fulham",2,1
20080113,6315,15,"bolton","blackburn",1,2
20080113,6315,15,"sunderland","portsmouth",2,0
20080119,6321,15,"birmingham","chelsea",0,1
20080119,6321,15,"blackburn","middlesbrough",1,1
20080119,6321,15,"fulham","arsenal",0,3
20080119,6321,15,"newcastle","bolton",0,0
20080119,6321,15,"portsmouth","derby",3,1
20080119,6321,15,"reading","manchesteru",0,2
20080119,6321,15,"tottenham","sunderland",2,0
20080120,6322,15,"manchesterc","westham",1,1
20080120,6322,15,"wigan","everton",1,2
20080121,6323,15,"liverpool","astonvilla",2,2
20080126,6328,15,"astonvilla","blackburn",1,1
20080129,6331,15,"arsenal","newcastle",3,0
20080129,6331,15,"bolton","fulham",0,0
20080129,6331,15,"middlesbrough","wigan",1,0
20080129,6331,15,"sunderland","birmingham",2,0
20080130,6332,15,"chelsea","reading",1,0
20080130,6332,15,"derby","manchesterc",1,1
20080130,6332,15,"everton","tottenham",0,0
20080130,6332,15,"manchesteru","portsmouth",2,0
20080130,6332,15,"westham","liverpool",1,0
20080202,6335,15,"birmingham","derby",1,1
20080202,6335,15,"blackburn","everton",0,0
20080202,6335,15,"liverpool","sunderland",3,0
20080202,6335,15,"manchesterc","arsenal",1,3
20080202,6335,15,"portsmouth","chelsea",1,1
20080202,6335,15,"reading","bolton",0,2
20080202,6335,15,"tottenham","manchesteru",1,1
20080202,6335,15,"wigan","westham",1,0
20080203,6336,15,"fulham","astonvilla",2,1
20080203,6336,15,"newcastle","middlesbrough",1,1
20080209,6342,15,"astonvilla","newcastle",4,1
20080209,6342,15,"bolton","portsmouth",0,1
20080209,6342,15,"derby","tottenham",0,3
20080209,6342,15,"everton","reading",1,0
20080209,6342,15,"middlesbrough","fulham",1,0
20080209,6342,15,"sunderland","wigan",2,0
20080209,6342,15,"westham","birmingham",1,1
20080210,6343,15,"chelsea","liverpool",0,0
20080210,6343,15,"manchesteru","manchesterc",1,2
20080211,6344,15,"arsenal","blackburn",2,0
20080223,6356,15,"birmingham","arsenal",2,2
20080223,6356,15,"fulham","westham",0,1
20080223,6356,15,"liverpool","middlesbrough",3,2
20080223,6356,15,"newcastle","manchesteru",1,5
20080223,6356,15,"portsmouth","sunderland",1,0
20080223,6356,15,"wigan","derby",2,0
20080224,6357,15,"blackburn","bolton",4,1
20080224,6357,15,"reading","astonvilla",1,2
20080225,6358,15,"manchesterc","everton",0,2
20080301,6363,15,"arsenal","astonvilla",1,1
20080301,6363,15,"birmingham","tottenham",4,1
20080301,6363,15,"derby","sunderland",0,0
20080301,6363,15,"fulham","manchesteru",0,3
20080301,6363,15,"manchesterc","wigan",0,0
20080301,6363,15,"middlesbrough","reading",0,1
20080301,6363,15,"newcastle","blackburn",0,1
20080301,6363,15,"westham","chelsea",0,4
20080302,6364,15,"bolton","liverpool",1,3
20080302,6364,15,"everton","portsmouth",3,1
20080305,6367,15,"liverpool","westham",4,0
20080308,6370,15,"blackburn","fulham",1,1
20080308,6370,15,"liverpool","newcastle",3,0
20080308,6370,15,"reading","manchesterc",2,0
20080309,6371,15,"sunderland","everton",0,1
20080309,6371,15,"tottenham","westham",4,0
20080309,6371,15,"wigan","arsenal",0,0
20080312,6374,15,"astonvilla","middlesbrough",1,1
20080312,6374,15,"chelsea","derby",6,1
20080312,6374,15,"portsmouth","birmingham",4,2
20080315,6377,15,"arsenal","middlesbrough",1,1
20080315,6377,15,"derby","manchesteru",0,1
20080315,6377,15,"liverpool","reading",2,1
20080315,6377,15,"portsmouth","astonvilla",2,0
20080315,6377,15,"sunderland","chelsea",0,1
20080315,6377,15,"westham","blackburn",2,1
20080316,6378,15,"fulham","everton",1,0
20080316,6378,15,"manchesterc","tottenham",2,1
20080316,6378,15,"wigan","bolton",1,0
20080317,6379,15,"birmingham","newcastle",1,1
20080319,6381,15,"manchesteru","bolton",2,0
20080319,6381,15,"tottenham","chelsea",4,4
20080322,6384,15,"astonvilla","sunderland",0,1
20080322,6384,15,"blackburn","wigan",3,1
20080322,6384,15,"bolton","manchesterc",0,0
20080322,6384,15,"everton","westham",1,1
20080322,6384,15,"middlesbrough","derby",1,0
20080322,6384,15,"newcastle","fulham",2,0
20080322,6384,15,"reading","birmingham",2,1
20080322,6384,15,"tottenham","portsmouth",2,0
20080323,6385,15,"chelsea","arsenal",2,1
20080323,6385,15,"manchesteru","liverpool",3,0
20080329,6391,15,"birmingham","manchesterc",3,1
20080329,6391,15,"bolton","arsenal",2,3
20080329,6391,15,"derby","fulham",2,2
20080329,6391,15,"manchesteru","astonvilla",4,0
20080329,6391,15,"portsmouth","wigan",2,0
20080329,6391,15,"reading","blackburn",0,0
20080329,6391,15,"sunderland","westham",2,1
20080330,6392,15,"chelsea","middlesbrough",1,0
20080330,6392,15,"liverpool","everton",1,0
20080330,6392,15,"tottenham","newcastle",1,4
20080405,6398,15,"arsenal","liverpool",1,1
20080405,6398,15,"astonvilla","bolton",4,0
20080405,6398,15,"blackburn","tottenham",1,1
20080405,6398,15,"fulham","sunderland",1,3
20080405,6398,15,"manchesterc","chelsea",0,2
20080405,6398,15,"newcastle","reading",3,0
20080405,6398,15,"wigan","birmingham",2,0
20080406,6399,15,"everton","derby",1,0
20080406,6399,15,"middlesbrough","manchesteru",2,2
20080408,6401,15,"westham","portsmouth",0,1
20080412,6405,15,"birmingham","everton",1,1
20080412,6405,15,"bolton","westham",1,0
20080412,6405,15,"derby","astonvilla",0,6
20080412,6405,15,"portsmouth","newcastle",0,0
20080412,6405,15,"reading","fulham",0,2
20080412,6405,15,"sunderland","manchesterc",1,2
20080412,6405,15,"tottenham","middlesbrough",1,1
20080413,6406,15,"liverpool","blackburn",3,1
20080413,6406,15,"manchesteru","arsenal",2,1
20080414,6407,15,"chelsea","wigan",1,1
20080417,6410,15,"everton","chelsea",0,1
20080419,6412,15,"arsenal","reading",2,0
20080419,6412,15,"blackburn","manchesteru",1,1
20080419,6412,15,"fulham","liverpool",0,2
20080419,6412,15,"middlesbrough","bolton",0,1
20080419,6412,15,"westham","derby",2,1
20080419,6412,15,"wigan","tottenham",1,1
20080420,6413,15,"astonvilla","birmingham",5,1
20080420,6413,15,"manchesterc","portsmouth",3,1
20080420,6413,15,"newcastle","sunderland",2,0
20080426,6419,15,"birmingham","liverpool",2,2
20080426,6419,15,"chelsea","manchesteru",2,1
20080426,6419,15,"manchesterc","fulham",2,3
20080426,6419,15,"sunderland","middlesbrough",3,2
20080426,6419,15,"tottenham","bolton",1,1
20080426,6419,15,"westham","newcastle",2,2
20080426,6419,15,"wigan","reading",0,0
20080427,6420,15,"everton","astonvilla",2,2
20080427,6420,15,"portsmouth","blackburn",0,1
20080428,6421,15,"derby","arsenal",2,6
20080503,6426,15,"astonvilla","wigan",0,2
20080503,6426,15,"blackburn","derby",3,1
20080503,6426,15,"bolton","sunderland",2,0
20080503,6426,15,"fulham","birmingham",2,0
20080503,6426,15,"manchesteru","westham",4,1
20080503,6426,15,"middlesbrough","portsmouth",2,0
20080503,6426,15,"reading","tottenham",0,1
20080504,6427,15,"arsenal","everton",1,0
20080504,6427,15,"liverpool","manchesterc",1,0
20080505,6428,15,"newcastle","chelsea",0,2
20080511,6434,15,"birmingham","blackburn",4,1
20080511,6434,15,"chelsea","bolton",1,1
20080511,6434,15,"derby","reading",0,4
20080511,6434,15,"everton","newcastle",3,1
20080511,6434,15,"middlesbrough","manchesterc",8,1
20080511,6434,15,"portsmouth","fulham",0,1
20080511,6434,15,"sunderland","arsenal",0,1
20080511,6434,15,"tottenham","liverpool",0,2
20080511,6434,15,"westham","astonvilla",2,2
20080511,6434,15,"wigan","manchesteru",0,2
20080816,6531,16,"arsenal","westbromwich",1,0
20080816,6531,16,"bolton","stoke",3,1
20080816,6531,16,"everton","blackburn",2,3
20080816,6531,16,"hull","fulham",2,1
20080816,6531,16,"middlesbrough","tottenham",2,1
20080816,6531,16,"sunderland","liverpool",0,1
20080816,6531,16,"westham","wigan",2,1
20080817,6532,16,"astonvilla","manchesterc",4,2
20080817,6532,16,"chelsea","portsmouth",4,0
20080817,6532,16,"manchesteru","newcastle",1,1
20080823,6538,16,"blackburn","hull",1,1
20080823,6538,16,"fulham","arsenal",1,0
20080823,6538,16,"liverpool","middlesbrough",2,1
20080823,6538,16,"newcastle","bolton",1,0
20080823,6538,16,"stoke","astonvilla",3,2
20080823,6538,16,"tottenham","sunderland",1,2
20080823,6538,16,"westbromwich","everton",1,2
20080824,6539,16,"manchesterc","westham",3,0
20080824,6539,16,"wigan","chelsea",0,1
20080825,6540,16,"portsmouth","manchesteru",0,1
20080830,6545,16,"arsenal","newcastle",3,0
20080830,6545,16,"bolton","westbromwich",0,0
20080830,6545,16,"everton","portsmouth",0,3
20080830,6545,16,"hull","wigan",0,5
20080830,6545,16,"middlesbrough","stoke",2,1
20080830,6545,16,"westham","blackburn",4,1
20080831,6546,16,"astonvilla","liverpool",0,0
20080831,6546,16,"chelsea","tottenham",1,1
20080831,6546,16,"sunderland","manchesterc",0,3
20080913,6559,16,"blackburn","arsenal",0,4
20080913,6559,16,"fulham","bolton",2,1
20080913,6559,16,"liverpool","manchesteru",2,1
20080913,6559,16,"manchesterc","chelsea",1,3
20080913,6559,16,"newcastle","hull",1,2
20080913,6559,16,"portsmouth","middlesbrough",2,1
20080913,6559,16,"westbromwich","westham",3,2
20080913,6559,16,"wigan","sunderland",1,1
20080914,6560,16,"stoke","everton",2,3
20080915,6561,16,"tottenham","astonvilla",1,2
20080920,6566,16,"blackburn","fulham",1,0
20080920,6566,16,"bolton","arsenal",1,3
20080920,6566,16,"liverpool","stoke",0,0
20080920,6566,16,"sunderland","middlesbrough",2,0
20080920,6566,16,"westham","newcastle",3,1
20080921,6567,16,"chelsea","manchesteru",1,1
20080921,6567,16,"hull","everton",2,2
20080921,6567,16,"manchesterc","portsmouth",6,0
20080921,6567,16,"tottenham","wigan",0,0
20080921,6567,16,"westbromwich","astonvilla",1,2
20080927,6573,16,"arsenal","hull",1,2
20080927,6573,16,"astonvilla","sunderland",2,1
20080927,6573,16,"everton","liverpool",0,2
20080927,6573,16,"fulham","westham",1,2
20080927,6573,16,"manchesteru","bolton",2,0
20080927,6573,16,"middlesbrough","westbromwich",0,1
20080927,6573,16,"newcastle","blackburn",1,2
20080927,6573,16,"stoke","chelsea",0,2
20080928,6574,16,"portsmouth","tottenham",2,0
20080928,6574,16,"wigan","manchesterc",2,1
20081004,6580,16,"blackburn","manchesteru",0,2
20081004,6580,16,"sunderland","arsenal",1,1
20081004,6580,16,"westbromwich","fulham",1,0
20081004,6580,16,"wigan","middlesbrough",0,1
20081005,6581,16,"chelsea","astonvilla",2,0
20081005,6581,16,"everton","newcastle",2,2
20081005,6581,16,"manchesterc","liverpool",2,3
20081005,6581,16,"portsmouth","stoke",2,1
20081005,6581,16,"tottenham","hull",0,1
20081005,6581,16,"westham","bolton",1,3
20081018,6594,16,"arsenal","everton",3,1
20081018,6594,16,"astonvilla","portsmouth",0,0
20081018,6594,16,"bolton","blackburn",0,0
20081018,6594,16,"fulham","sunderland",0,0
20081018,6594,16,"liverpool","wigan",3,2
20081018,6594,16,"manchesteru","westbromwich",4,0
20081018,6594,16,"middlesbrough","chelsea",0,5
20081019,6595,16,"hull","westham",1,0
20081019,6595,16,"stoke","tottenham",2,1
20081020,6596,16,"newcastle","manchesterc",2,2
20081025,6601,16,"blackburn","middlesbrough",1,1
20081025,6601,16,"everton","manchesteru",1,1
20081025,6601,16,"sunderland","newcastle",2,1
20081025,6601,16,"westbromwich","hull",0,3
20081026,6602,16,"chelsea","liverpool",0,1
20081026,6602,16,"manchesterc","stoke",3,0
20081026,6602,16,"portsmouth","fulham",1,1
20081026,6602,16,"tottenham","bolton",2,0
20081026,6602,16,"westham","arsenal",0,2
20081026,6602,16,"wigan","astonvilla",0,4
20081028,6604,16,"newcastle","westbromwich",2,1
20081029,6605,16,"arsenal","tottenham",4,4
20081029,6605,16,"astonvilla","blackburn",3,2
20081029,6605,16,"bolton","everton",0,1
20081029,6605,16,"fulham","wigan",2,0
20081029,6605,16,"hull","chelsea",0,3
20081029,6605,16,"liverpool","portsmouth",1,0
20081029,6605,16,"manchesteru","westham",2,0
20081029,6605,16,"middlesbrough","manchesterc",2,0
20081029,6605,16,"stoke","sunderland",1,0
20081101,6608,16,"chelsea","sunderland",5,0
20081101,6608,16,"everton","fulham",1,0
20081101,6608,16,"manchesteru","hull",4,3
20081101,6608,16,"middlesbrough","westham",1,1
20081101,6608,16,"portsmouth","wigan",1,2
20081101,6608,16,"stoke","arsenal",2,1
20081101,6608,16,"tottenham","liverpool",2,1
20081101,6608,16,"westbromwich","blackburn",2,2
20081102,6609,16,"bolton","manchesterc",2,0
20081103,6610,16,"newcastle","astonvilla",2,0
20081108,6615,16,"arsenal","manchesteru",2,1
20081108,6615,16,"hull","bolton",0,1
20081108,6615,16,"liverpool","westbromwich",3,0
20081108,6615,16,"sunderland","portsmouth",1,2
20081108,6615,16,"westham","everton",1,3
20081108,6615,16,"wigan","stoke",0,0
20081109,6616,16,"astonvilla","middlesbrough",1,2
20081109,6616,16,"blackburn","chelsea",0,2
20081109,6616,16,"fulham","newcastle",2,1
20081109,6616,16,"manchesterc","tottenham",1,2
20081115,6622,16,"arsenal","astonvilla",0,2
20081115,6622,16,"blackburn","sunderland",1,2
20081115,6622,16,"bolton","liverpool",0,2
20081115,6622,16,"fulham","tottenham",2,1
20081115,6622,16,"manchesteru","stoke",5,0
20081115,6622,16,"newcastle","wigan",2,2
20081115,6622,16,"westbromwich","chelsea",0,3
20081115,6622,16,"westham","portsmouth",0,0
20081116,6623,16,"everton","middlesbrough",1,1
20081116,6623,16,"hull","manchesterc",2,2
20081122,6629,16,"astonvilla","manchesteru",0,0
20081122,6629,16,"chelsea","newcastle",0,0
20081122,6629,16,"liverpool","fulham",0,0
20081122,6629,16,"manchesterc","arsenal",3,0
20081122,6629,16,"middlesbrough","bolton",1,3
20081122,6629,16,"portsmouth","hull",2,2
20081122,6629,16,"stoke","westbromwich",1,0
20081123,6630,16,"sunderland","westham",0,1
20081123,6630,16,"tottenham","blackburn",1,0
20081124,6631,16,"wigan","everton",1,0
20081129,6636,16,"astonvilla","fulham",0,0
20081129,6636,16,"middlesbrough","newcastle",0,0
20081129,6636,16,"stoke","hull",1,1
20081129,6636,16,"sunderland","bolton",1,4
20081129,6636,16,"wigan","westbromwich",2,1
20081130,6637,16,"chelsea","arsenal",1,2
20081130,6637,16,"manchesterc","manchesteru",0,1
20081130,6637,16,"portsmouth","blackburn",3,2
20081130,6637,16,"tottenham","everton",0,1
20081201,6638,16,"liverpool","westham",0,0
20081206,6643,16,"arsenal","wigan",1,0
20081206,6643,16,"blackburn","liverpool",1,3
20081206,6643,16,"bolton","chelsea",0,2
20081206,6643,16,"fulham","manchesterc",1,1
20081206,6643,16,"hull","middlesbrough",2,1
20081206,6643,16,"manchesteru","sunderland",1,0
20081206,6643,16,"newcastle","stoke",2,2
20081207,6644,16,"everton","astonvilla",2,3
20081207,6644,16,"westbromwich","portsmouth",1,1
20081208,6645,16,"westham","tottenham",0,2
20081213,6650,16,"astonvilla","bolton",4,2
20081213,6650,16,"liverpool","hull",2,2
20081213,6650,16,"manchesterc","everton",0,1
20081213,6650,16,"middlesbrough","arsenal",1,1
20081213,6650,16,"stoke","fulham",0,0
20081213,6650,16,"sunderland","westbromwich",4,0
20081213,6650,16,"tottenham","manchesteru",0,0
20081213,6650,16,"wigan","blackburn",3,0
20081214,6651,16,"chelsea","westham",1,1
20081214,6651,16,"portsmouth","newcastle",0,3
20081220,6657,16,"blackburn","stoke",3,0
20081220,6657,16,"bolton","portsmouth",2,1
20081220,6657,16,"fulham","middlesbrough",3,0
20081220,6657,16,"hull","sunderland",1,4
20081220,6657,16,"westham","astonvilla",0,1
20081221,6658,16,"arsenal","liverpool",1,1
20081221,6658,16,"newcastle","tottenham",2,1
20081221,6658,16,"westbromwich","manchesterc",2,1
20081222,6659,16,"everton","chelsea",0,0
20081226,6663,16,"astonvilla","arsenal",2,2
20081226,6663,16,"chelsea","westbromwich",2,0
20081226,6663,16,"liverpool","bolton",3,0
20081226,6663,16,"manchesterc","hull",5,1
20081226,6663,16,"middlesbrough","everton",0,1
20081226,6663,16,"portsmouth","westham",1,4
20081226,6663,16,"stoke","manchesteru",0,1
20081226,6663,16,"sunderland","blackburn",0,0
20081226,6663,16,"tottenham","fulham",0,0
20081226,6663,16,"wigan","newcastle",2,1
20081228,6665,16,"arsenal","portsmouth",1,0
20081228,6665,16,"blackburn","manchesterc",2,2
20081228,6665,16,"bolton","wigan",0,1
20081228,6665,16,"everton","sunderland",3,0
20081228,6665,16,"fulham","chelsea",2,2
20081228,6665,16,"newcastle","liverpool",1,5
20081228,6665,16,"westbromwich","tottenham",2,0
20081228,6665,16,"westham","stoke",2,1
20081229,6666,16,"manchesteru","middlesbrough",1,0
20081230,6667,16,"hull","astonvilla",0,1
20090110,6678,16,"arsenal","bolton",1,0
20090110,6678,16,"astonvilla","westbromwich",2,1
20090110,6678,16,"everton","hull",2,0
20090110,6678,16,"middlesbrough","sunderland",1,1
20090110,6678,16,"newcastle","westham",2,2
20090110,6678,16,"stoke","liverpool",0,0
20090111,6679,16,"manchesteru","chelsea",3,0
20090111,6679,16,"wigan","tottenham",1,0
20090114,6682,16,"manchesteru","wigan",1,0
20090117,6685,16,"blackburn","newcastle",3,0
20090117,6685,16,"bolton","manchesteru",0,1
20090117,6685,16,"chelsea","stoke",2,1
20090117,6685,16,"hull","arsenal",1,3
20090117,6685,16,"manchesterc","wigan",1,0
20090117,6685,16,"sunderland","astonvilla",1,2
20090117,6685,16,"westbromwich","middlesbrough",3,0
20090118,6686,16,"tottenham","portsmouth",1,1
20090118,6686,16,"westham","fulham",3,1
20090119,6687,16,"liverpool","everton",1,1
20090127,6695,16,"portsmouth","astonvilla",0,1
20090127,6695,16,"sunderland","fulham",1,0
20090127,6695,16,"tottenham","stoke",3,1
20090127,6695,16,"westbromwich","manchesteru",0,5
20090128,6696,16,"blackburn","bolton",2,2
20090128,6696,16,"chelsea","middlesbrough",2,0
20090128,6696,16,"everton","arsenal",1,1
20090128,6696,16,"manchesterc","newcastle",2,1
20090128,6696,16,"westham","hull",2,0
20090128,6696,16,"wigan","liverpool",1,1
20090131,6699,16,"arsenal","westham",0,0
20090131,6699,16,"astonvilla","wigan",0,0
20090131,6699,16,"bolton","tottenham",3,2
20090131,6699,16,"fulham","portsmouth",3,1
20090131,6699,16,"hull","westbromwich",2,2
20090131,6699,16,"manchesteru","everton",1,0
20090131,6699,16,"middlesbrough","blackburn",0,0
20090131,6699,16,"stoke","manchesterc",1,0
20090201,6700,16,"liverpool","chelsea",2,0
20090201,6700,16,"newcastle","sunderland",1,1
20090207,6706,16,"blackburn","astonvilla",0,2
20090207,6706,16,"chelsea","hull",0,0
20090207,6706,16,"everton","bolton",3,0
20090207,6706,16,"manchesterc","middlesbrough",1,0
20090207,6706,16,"portsmouth","liverpool",2,3
